Date,Open,High,Low,Close,Volume
2021-03-09,225.17298846393138,227.5902525456764,224.0030261566908,226.04319763183594,33080500
2021-03-10,229.15662455782697,229.15662455782697,224.3607663454474,224.7281951904297,29746800
2021-03-11,227.18414995839444,231.25481433839158,226.55565245589904,229.28233337402344,29907600
2021-03-12,226.26559211666006,228.01570378486878,225.51140686906064,227.94801330566406,22653700
2021-03-15,227.18412243585888,227.4065065694642,224.1383612630768,227.03907775878906,26034900
2021-03-16,228.46044178352972,232.11534357598322,228.131697438005,229.84312438964844,28092200
2021-03-17,228.33476704770135,230.65534949760786,225.5114042743866,229.1953125,29562100
2021-03-18,224.86356013012343,226.43962095239084,222.70736481006173,223.08445739746094,34833000
2021-03-19,223.37454008172645,224.77655027756867,221.75980946954306,222.72671508789062,46430700
2021-03-22,222.6493674880286,229.05994189568952,222.52366503268703,228.18006896972656,30127000
2021-03-23,229.63041977971915,233.07260140794008,229.2243211919434,229.71743774414062,31638400
2021-03-24,229.9785063681459,230.12353630883382,227.53223634315083,227.6676025390625,25620100
2021-03-25,227.51291097101122,229.09863570662682,223.90635689164225,224.65086364746094,34061900
2021-03-26,223.88701638085823,228.8762533024649,223.88701638085823,228.6538543701172,25479900
2021-03-29,228.7601781284446,228.96323478348515,224.20606129795812,227.45486450195312,25227500
2021-03-30,225.8014880077065,226.1109049149975,223.45191422743258,224.17709350585938,24792000
2021-03-31,225.20199547913245,231.18714373342434,224.69920041677108,227.96734619140625,43623500
2021-04-01,230.5779761914017,234.80334887949442,230.17187761588366,234.32957458496094,30338000
2021-04-05,234.72600724804468,241.6877396410895,234.66799527040416,240.8271942138672,36910600
2021-04-06,239.4155001585095,241.14625471940562,238.70966318992367,239.6572265625,22931900
2021-04-07,239.60890083833849,242.62564192229542,239.00942402134964,241.62973022460938,22719800
2021-04-08,244.40475536671238,245.72941144065413,243.66023385442372,244.86886596679688,23625200
2021-04-09,244.50137784312443,247.51813289726832,244.08561557903198,247.3827667236328,24326800
2021-04-12,246.28052740899415,249.1425744248552,246.19349469367526,247.44081115722656,27148700
2021-04-13,248.74611940205972,250.61223994295668,248.33032760955192,249.93539428710938,23837500
2021-04-14,248.95887451247958,250.26417351882526,246.71564634853144,247.13140869140625,23070900
2021-04-15,249.39396885997098,251.32778017266665,249.20060543327276,250.91201782226562,25627500
2021-04-16,250.8829720304803,252.36233626968766,249.07486346118392,252.11093139648438,24878600
